residue,residue_binary_msb_first,residue_binary_lsb_first,residue_mod_8
18413,0100011111101101,1011011111100010,5
18421,0100011111110101,1010111111100010,5
18437,0100100000000101,1010000000010010,5
18445,0100100000001101,1011000000010010,5
18453,0100100000010101,1010100000010010,5
18461,0100100000011101,1011100000010010,5
18469,0100100000100101,1010010000010010,5
18477,0100100000101101,1011010000010010,5
18485,0100100000110101,1010110000010010,5
18493,0100100000111101,1011110000010010,5
18501,0100100001000101,1010001000010010,5
18509,0100100001001101,1011001000010010,5
18517,0100100001010101,1010101000010010,5
18525,0100100001011101,1011101000010010,5
18533,0100100001100101,1010011000010010,5
18541,0100100001101101,1011011000010010,5
18549,0100100001110101,1010111000010010,5
18557,0100100001111101,1011111000010010,5
18565,0100100010000101,1010000100010010,5
18573,0100100010001101,1011000100010010,5
18581,0100100010010101,1010100100010010,5
18589,0100100010011101,1011100100010010,5
18597,0100100010100101,1010010100010010,5
18605,0100100010101101,1011010100010010,5
18613,0100100010110101,1010110100010010,5
18621,0100100010111101,1011110100010010,5
18629,0100100011000101,1010001100010010,5
18637,0100100011001101,1011001100010010,5
18645,0100100011010101,1010101100010010,5
18653,0100100011011101,1011101100010010,5
18661,0100100011100101,1010011100010010,5
18669,0100100011101101,1011011100010010,5
18677,0100100011110101,1010111100010010,5
18685,0100100011111101,1011111100010010,5
18693,0100100100000101,1010000010010010,5
18701,0100100100001101,1011000010010010,5
18709,0100100100010101,1010100010010010,5
18717,0100100100011101,1011100010010010,5
18725,0100100100100101,1010010010010010,5
18733,0100100100101101,1011010010010010,5
18741,0100100100110101,1010110010010010,5
18749,0100100100111101,1011110010010010,5
18757,0100100101000101,1010001010010010,5
18765,0100100101001101,1011001010010010,5
18773,0100100101010101,1010101010010010,5
18781,0100100101011101,1011101010010010,5
18789,0100100101100101,1010011010010010,5
18797,0100100101101101,1011011010010010,5
18805,0100100101110101,1010111010010010,5
18813,0100100101111101,1011111010010010,5
18821,0100100110000101,1010000110010010,5
18829,0100100110001101,1011000110010010,5
18837,0100100110010101,1010100110010010,5
18845,0100100110011101,1011100110010010,5
18853,0100100110100101,1010010110010010,5
18861,0100100110101101,1011010110010010,5
18869,0100100110110101,1010110110010010,5
18877,0100100110111101,1011110110010010,5
18885,0100100111000101,1010001110010010,5
18893,0100100111001101,1011001110010010,5
18901,0100100111010101,1010101110010010,5
18909,0100100111011101,1011101110010010,5
18917,0100100111100101,1010011110010010,5
18925,0100100111101101,1011011110010010,5
18933,0100100111110101,1010111110010010,5
18941,0100100111111101,1011111110010010,5
18949,0100101000000101,1010000001010010,5
18957,0100101000001101,1011000001010010,5
18965,0100101000010101,1010100001010010,5
18973,0100101000011101,1011100001010010,5
18981,0100101000100101,1010010001010010,5
18989,0100101000101101,1011010001010010,5
18997,0100101000110101,1010110001010010,5
19005,0100101000111101,1011110001010010,5
19013,0100101001000101,1010001001010010,5
19021,0100101001001101,1011001001010010,5
19029,0100101001010101,1010101001010010,5
19037,0100101001011101,1011101001010010,5
19045,0100101001100101,1010011001010010,5
19061,0100101001110101,1010111001010010,5
19069,0100101001111101,1011111001010010,5
19077,0100101010000101,1010000101010010,5
19085,0100101010001101,1011000101010010,5
19093,0100101010010101,1010100101010010,5
19101,0100101010011101,1011100101010010,5
19117,0100101010101101,1011010101010010,5
19125,0100101010110101,1010110101010010,5
19133,0100101010111101,1011110101010010,5
19141,0100101011000101,1010001101010010,5
19149,0100101011001101,1011001101010010,5
19157,0100101011010101,1010101101010010,5
19165,0100101011011101,1011101101010010,5
19173,0100101011100101,1010011101010010,5
19181,0100101011101101,1011011101010010,5
19189,0100101011110101,1010111101010010,5
19197,0100101011111101,1011111101010010,5
19205,0100101100000101,1010000011010010,5
19213,0100101100001101,1011000011010010,5
19221,0100101100010101,1010100011010010,5
19229,0100101100011101,1011100011010010,5
19237,0100101100100101,1010010011010010,5
19245,0100101100101101,1011010011010010,5
19253,0100101100110101,1010110011010010,5
19261,0100101100111101,1011110011010010,5
19269,0100101101000101,1010001011010010,5
19277,0100101101001101,1011001011010010,5
19285,0100101101010101,1010101011010010,5
19293,0100101101011101,1011101011010010,5
19301,0100101101100101,1010011011010010,5
19309,0100101101101101,1011011011010010,5
19317,0100101101110101,1010111011010010,5
19325,0100101101111101,1011111011010010,5
19333,0100101110000101,1010000111010010,5
19341,0100101110001101,1011000111010010,5
19349,0100101110010101,1010100111010010,5
19357,0100101110011101,1011100111010010,5
19365,0100101110100101,1010010111010010,5
19373,0100101110101101,1011010111010010,5
19381,0100101110110101,1010110111010010,5
19397,0100101111000101,1010001111010010,5
19413,0100101111010101,1010101111010010,5
19421,0100101111011101,1011101111010010,5
19429,0100101111100101,1010011111010010,5
19437,0100101111101101,1011011111010010,5
19445,0100101111110101,1010111111010010,5
19461,0100110000000101,1010000000110010,5
19469,0100110000001101,1011000000110010,5
19477,0100110000010101,1010100000110010,5
19485,0100110000011101,1011100000110010,5
19493,0100110000100101,1010010000110010,5
19501,0100110000101101,1011010000110010,5
19509,0100110000110101,1010110000110010,5
19517,0100110000111101,1011110000110010,5
19525,0100110001000101,1010001000110010,5
19533,0100110001001101,1011001000110010,5
19541,0100110001010101,1010101000110010,5
19549,0100110001011101,1011101000110010,5
19557,0100110001100101,1010011000110010,5
19565,0100110001101101,1011011000110010,5
19573,0100110001110101,1010111000110010,5
19581,0100110001111101,1011111000110010,5
19589,0100110010000101,1010000100110010,5
19597,0100110010001101,1011000100110010,5
19605,0100110010010101,1010100100110010,5
19613,0100110010011101,1011100100110010,5
19621,0100110010100101,1010010100110010,5
19629,0100110010101101,1011010100110010,5
19637,0100110010110101,1010110100110010,5
19645,0100110010111101,1011110100110010,5
19653,0100110011000101,1010001100110010,5
19661,0100110011001101,1011001100110010,5
19669,0100110011010101,1010101100110010,5
19677,0100110011011101,1011101100110010,5
19685,0100110011100101,1010011100110010,5
19693,0100110011101101,1011011100110010,5
19701,0100110011110101,1010111100110010,5
19709,0100110011111101,1011111100110010,5
19717,0100110100000101,1010000010110010,5
19725,0100110100001101,1011000010110010,5
19733,0100110100010101,1010100010110010,5
19749,0100110100100101,1010010010110010,5
19757,0100110100101101,1011010010110010,5
19765,0100110100110101,1010110010110010,5
19773,0100110100111101,1011110010110010,5
19781,0100110101000101,1010001010110010,5
19789,0100110101001101,1011001010110010,5
19797,0100110101010101,1010101010110010,5
19805,0100110101011101,1011101010110010,5
19813,0100110101100101,1010011010110010,5
19821,0100110101101101,1011011010110010,5
19829,0100110101110101,1010111010110010,5
19837,0100110101111101,1011111010110010,5
19845,0100110110000101,1010000110110010,5
19853,0100110110001101,1011000110110010,5
19861,0100110110010101,1010100110110010,5
19869,0100110110011101,1011100110110010,5
19877,0100110110100101,1010010110110010,5
19885,0100110110101101,1011010110110010,5
19893,0100110110110101,1010110110110010,5
19901,0100110110111101,1011110110110010,5
19909,0100110111000101,1010001110110010,5
19917,0100110111001101,1011001110110010,5
19925,0100110111010101,1010101110110010,5
19933,0100110111011101,1011101110110010,5
19941,0100110111100101,1010011110110010,5
19957,0100110111110101,1010111110110010,5
19965,0100110111111101,1011111110110010,5
19973,0100111000000101,1010000001110010,5
19981,0100111000001101,1011000001110010,5
19989,0100111000010101,1010100001110010,5
19997,0100111000011101,1011100001110010,5
20005,0100111000100101,1010010001110010,5
20013,0100111000101101,1011010001110010,5
20021,0100111000110101,1010110001110010,5
20029,0100111000111101,1011110001110010,5
20037,0100111001000101,1010001001110010,5
20045,0100111001001101,1011001001110010,5
20053,0100111001010101,1010101001110010,5
20061,0100111001011101,1011101001110010,5
20069,0100111001100101,1010011001110010,5
20077,0100111001101101,1011011001110010,5
20085,0100111001110101,1010111001110010,5
20093,0100111001111101,1011111001110010,5
20101,0100111010000101,1010000101110010,5
20109,0100111010001101,1011000101110010,5
20117,0100111010010101,1010100101110010,5
20125,0100111010011101,1011100101110010,5
20133,0100111010100101,1010010101110010,5
20141,0100111010101101,1011010101110010,5
20149,0100111010110101,1010110101110010,5
20157,0100111010111101,1011110101110010,5
20165,0100111011000101,1010001101110010,5
20173,0100111011001101,1011001101110010,5
20181,0100111011010101,1010101101110010,5
20189,0100111011011101,1011101101110010,5
20197,0100111011100101,1010011101110010,5
20205,0100111011101101,1011011101110010,5
20229,0100111100000101,1010000011110010,5
20237,0100111100001101,1011000011110010,5
20245,0100111100010101,1010100011110010,5
20253,0100111100011101,1011100011110010,5
20261,0100111100100101,1010010011110010,5
20269,0100111100101101,1011010011110010,5
20277,0100111100110101,1010110011110010,5
20285,0100111100111101,1011110011110010,5
20293,0100111101000101,1010001011110010,5
20301,0100111101001101,1011001011110010,5
20309,0100111101010101,1010101011110010,5
20317,0100111101011101,1011101011110010,5
20325,0100111101100101,1010011011110010,5
20333,0100111101101101,1011011011110010,5
20341,0100111101110101,1010111011110010,5
20349,0100111101111101,1011111011110010,5
20357,0100111110000101,1010000111110010,5
20365,0100111110001101,1011000111110010,5
20373,0100111110010101,1010100111110010,5
20381,0100111110011101,1011100111110010,5
20389,0100111110100101,1010010111110010,5
20397,0100111110101101,1011010111110010,5
20405,0100111110110101,1010110111110010,5
20413,0100111110111101,1011110111110010,5
20421,0100111111000101,1010001111110010,5
20429,0100111111001101,1011001111110010,5
20437,0100111111010101,1010101111110010,5
20445,0100111111011101,1011101111110010,5
20453,0100111111100101,1010011111110010,5
20461,0100111111101101,1011011111110010,5
20469,0100111111110101,1010111111110010,5
20485,0101000000000101,1010000000001010,5
20493,0101000000001101,1011000000001010,5
20501,0101000000010101,1010100000001010,5
20509,0101000000011101,1011100000001010,5
20517,0101000000100101,1010010000001010,5
20525,0101000000101101,1011010000001010,5
20533,0101000000110101,1010110000001010,5
20541,0101000000111101,1011110000001010,5
20549,0101000001000101,1010001000001010,5
20557,0101000001001101,1011001000001010,5
20565,0101000001010101,1010101000001010,5
20573,0101000001011101,1011101000001010,5
20581,0101000001100101,1010011000001010,5
20597,0101000001110101,1010111000001010,5
20605,0101000001111101,1011111000001010,5
20613,0101000010000101,1010000100001010,5
20621,0101000010001101,1011000100001010,5
20629,0101000010010101,1010100100001010,5
20637,0101000010011101,1011100100001010,5
20645,0101000010100101,1010010100001010,5
20653,0101000010101101,1011010100001010,5
20661,0101000010110101,1010110100001010,5
20669,0101000010111101,1011110100001010,5
20677,0101000011000101,1010001100001010,5
20685,0101000011001101,1011001100001010,5
20693,0101000011010101,1010101100001010,5
20701,0101000011011101,1011101100001010,5
20709,0101000011100101,1010011100001010,5
20717,0101000011101101,1011011100001010,5
20725,0101000011110101,1010111100001010,5
20733,0101000011111101,1011111100001010,5
20741,0101000100000101,1010000010001010,5
20749,0101000100001101,1011000010001010,5
20757,0101000100010101,1010100010001010,5
20765,0101000100011101,1011100010001010,5
20773,0101000100100101,1010010010001010,5
20781,0101000100101101,1011010010001010,5
20789,0101000100110101,1010110010001010,5
20797,0101000100111101,1011110010001010,5
20805,0101000101000101,1010001010001010,5
20813,0101000101001101,1011001010001010,5
20821,0101000101010101,1010101010001010,5
20829,0101000101011101,1011101010001010,5
20837,0101000101100101,1010011010001010,5
20845,0101000101101101,1011011010001010,5
20853,0101000101110101,1010111010001010,5
20861,0101000101111101,1011111010001010,5
20869,0101000110000101,1010000110001010,5
20877,0101000110001101,1011000110001010,5
20885,0101000110010101,1010100110001010,5
20893,0101000110011101,1011100110001010,5
20901,0101000110100101,1010010110001010,5
20909,0101000110101101,1011010110001010,5
20917,0101000110110101,1010110110001010,5
20925,0101000110111101,1011110110001010,5
20933,0101000111000101,1010001110001010,5
20941,0101000111001101,1011001110001010,5
20949,0101000111010101,1010101110001010,5
20957,0101000111011101,1011101110001010,5
20965,0101000111100101,1010011110001010,5
20973,0101000111101101,1011011110001010,5
20981,0101000111110101,1010111110001010,5
20997,0101001000000101,1010000001001010,5
21005,0101001000001101,1011000001001010,5
21013,0101001000010101,1010100001001010,5
21021,0101001000011101,1011100001001010,5
21037,0101001000101101,1011010001001010,5
21045,0101001000110101,1010110001001010,5
21053,0101001000111101,1011110001001010,5
21061,0101001001000101,1010001001001010,5
21069,0101001001001101,1011001001001010,5
21077,0101001001010101,1010101001001010,5
21085,0101001001011101,1011101001001010,5
21093,0101001001100101,1010011001001010,5
21101,0101001001101101,1011011001001010,5
21109,0101001001110101,1010111001001010,5
21117,0101001001111101,1011111001001010,5
21125,0101001010000101,1010000101001010,5
21133,0101001010001101,1011000101001010,5
21141,0101001010010101,1010100101001010,5
21149,0101001010011101,1011100101001010,5
21157,0101001010100101,1010010101001010,5
21165,0101001010101101,1011010101001010,5
21173,0101001010110101,1010110101001010,5
21181,0101001010111101,1011110101001010,5
21189,0101001011000101,1010001101001010,5
21197,0101001011001101,1011001101001010,5
21205,0101001011010101,1010101101001010,5
21213,0101001011011101,1011101101001010,5
