k,total_residuals,j,modulus,residue_mod,residue_mod_binary_msb_first,residue_mod_binary_lsb_first,count,fraction_of_residuals,s2_branch_capacity,density_within_s2_bucket
16,378,15,32768,24397,101111101001101,101100101111101,1,0.002645502646,2,0.500000000000
16,378,15,32768,24485,101111110100101,101001011111101,1,0.002645502646,2,0.500000000000
16,378,15,32768,24573,101111111111101,101111111111101,2,0.005291005291,2,1.000000000000
16,378,15,32768,24941,110000101101101,101101101000011,2,0.005291005291,2,1.000000000000
16,378,15,32768,25213,110001001111101,101111100100011,2,0.005291005291,2,1.000000000000
16,378,15,32768,25253,110001010100101,101001010100011,1,0.002645502646,2,0.500000000000
16,378,15,32768,25405,110001100111101,101111001100011,1,0.002645502646,2,0.500000000000
16,378,15,32768,25477,110001110000101,101000011100011,2,0.005291005291,2,1.000000000000
16,378,15,32768,25533,110001110111101,101111011100011,1,0.002645502646,2,0.500000000000
16,378,15,32768,25581,110001111101101,101101111100011,1,0.002645502646,2,0.500000000000
16,378,15,32768,25597,110001111111101,101111111100011,1,0.002645502646,2,0.500000000000
16,378,15,32768,25853,110010011111101,101111110010011,1,0.002645502646,2,0.500000000000
16,378,15,32768,25885,110010100011101,101110001010011,2,0.005291005291,2,1.000000000000
16,378,15,32768,26085,110010111100101,101001111010011,1,0.002645502646,2,0.500000000000
16,378,15,32768,26285,110011010101101,101101010110011,1,0.002645502646,2,0.500000000000
16,378,15,32768,26365,110011011111101,101111110110011,2,0.005291005291,2,1.000000000000
16,378,15,32768,26493,110011101111101,101111101110011,1,0.002645502646,2,0.500000000000
16,378,15,32768,26557,110011110111101,101111011110011,1,0.002645502646,2,0.500000000000
16,378,15,32768,26613,110011111110101,101011111110011,1,0.002645502646,2,0.500000000000
16,378,15,32768,26621,110011111111101,101111111110011,2,0.005291005291,2,1.000000000000
16,378,15,32768,27069,110100110111101,101111011001011,1,0.002645502646,2,0.500000000000
16,378,15,32768,27245,110101001101101,101101100101011,1,0.002645502646,2,0.500000000000
16,378,15,32768,27293,110101010011101,101110010101011,1,0.002645502646,2,0.500000000000
16,378,15,32768,27301,110101010100101,101001010101011,2,0.005291005291,2,1.000000000000
16,378,15,32768,27453,110101100111101,101111001101011,1,0.002645502646,2,0.500000000000
16,378,15,32768,27501,110101101101101,101101101101011,1,0.002645502646,2,0.500000000000
16,378,15,32768,27549,110101110011101,101110011101011,2,0.005291005291,2,1.000000000000
16,378,15,32768,27581,110101110111101,101111011101011,1,0.002645502646,2,0.500000000000
16,378,15,32768,27645,110101111111101,101111111101011,1,0.002645502646,2,0.500000000000
16,378,15,32768,27757,110110001101101,101101100011011,2,0.005291005291,2,1.000000000000
16,378,15,32768,27773,110110001111101,101111100011011,1,0.002645502646,2,0.500000000000
16,378,15,32768,28037,110110110000101,101000011011011,1,0.002645502646,2,0.500000000000
16,378,15,32768,28157,110110111111101,101111111011011,1,0.002645502646,2,0.500000000000
16,378,15,32768,28445,110111100011101,101110001111011,1,0.002645502646,2,0.500000000000
16,378,15,32768,28581,110111110100101,101001011111011,2,0.005291005291,2,1.000000000000
16,378,15,32768,28661,110111111110101,101011111111011,1,0.002645502646,2,0.500000000000
16,378,15,32768,28669,110111111111101,101111111111011,2,0.005291005291,2,1.000000000000
16,378,15,32768,29085,111000110011101,101110011000111,1,0.002645502646,2,0.500000000000
16,378,15,32768,29109,111000110110101,101011011000111,1,0.002645502646,2,0.500000000000
16,378,15,32768,29117,111000110111101,101111011000111,1,0.002645502646,2,0.500000000000
16,378,15,32768,29181,111000111111101,101111111000111,1,0.002645502646,2,0.500000000000
16,378,15,32768,29221,111001000100101,101001000100111,1,0.002645502646,2,0.500000000000
16,378,15,32768,29309,111001001111101,101111100100111,1,0.002645502646,2,0.500000000000
16,378,15,32768,29341,111001010011101,101110010100111,1,0.002645502646,2,0.500000000000
16,378,15,32768,29437,111001011111101,101111110100111,1,0.002645502646,2,0.500000000000
16,378,15,32768,29613,111001110101101,101101011100111,1,0.002645502646,2,0.500000000000
16,378,15,32768,29629,111001110111101,101111011100111,1,0.002645502646,2,0.500000000000
16,378,15,32768,29693,111001111111101,101111111100111,2,0.005291005291,2,1.000000000000
16,378,15,32768,29885,111010010111101,101111010010111,1,0.002645502646,2,0.500000000000
16,378,15,32768,29925,111010011100101,101001110010111,1,0.002645502646,2,0.500000000000
16,378,15,32768,30029,111010101001101,101100101010111,1,0.002645502646,2,0.500000000000
16,378,15,32768,30109,111010110011101,101110011010111,1,0.002645502646,2,0.500000000000
16,378,15,32768,30325,111011001110101,101011100110111,1,0.002645502646,2,0.500000000000
16,378,15,32768,30333,111011001111101,101111100110111,1,0.002645502646,2,0.500000000000
16,378,15,32768,30461,111011011111101,101111110110111,2,0.005291005291,2,1.000000000000
16,378,15,32768,30717,111011111111101,101111111110111,2,0.005291005291,2,1.000000000000
16,378,15,32768,30829,111100001101101,101101100001111,1,0.002645502646,2,0.500000000000
16,378,15,32768,30845,111100001111101,101111100001111,1,0.002645502646,2,0.500000000000
16,378,15,32768,30885,111100010100101,101001010001111,1,0.002645502646,2,0.500000000000
16,378,15,32768,30941,111100011011101,101110110001111,1,0.002645502646,2,0.500000000000
16,378,15,32768,31141,111100110100101,101001011001111,1,0.002645502646,2,0.500000000000
16,378,15,32768,31229,111100111111101,101111111001111,2,0.005291005291,2,1.000000000000
16,378,15,32768,31357,111101001111101,101111100101111,1,0.002645502646,2,0.500000000000
16,378,15,32768,31397,111101010100101,101001010101111,2,0.005291005291,2,1.000000000000
16,378,15,32768,31485,111101011111101,101111110101111,1,0.002645502646,2,0.500000000000
16,378,15,32768,31549,111101100111101,101111001101111,2,0.005291005291,2,1.000000000000
16,378,15,32768,31741,111101111111101,101111111101111,2,0.005291005291,2,1.000000000000
16,378,15,32768,31853,111110001101101,101101100011111,2,0.005291005291,2,1.000000000000
16,378,15,32768,32157,111110110011101,101110011011111,2,0.005291005291,2,1.000000000000
16,378,15,32768,32509,111111011111101,101111110111111,1,0.002645502646,2,0.500000000000
16,378,15,32768,32685,111111110101101,101101011111111,1,0.002645502646,2,0.500000000000
16,378,15,32768,32757,111111111110101,101011111111111,2,0.005291005291,2,1.000000000000
16,378,15,32768,32765,111111111111101,101111111111111,2,0.005291005291,2,1.000000000000
16,378,16,65536,125,0000000001111101,1011111000000000,1,0.002645502646,1,1.000000000000
16,378,16,65536,445,0000000110111101,1011110110000000,1,0.002645502646,1,1.000000000000
16,378,16,65536,669,0000001010011101,1011100101000000,1,0.002645502646,1,1.000000000000
16,378,16,65536,893,0000001101111101,1011111011000000,1,0.002645502646,1,1.000000000000
16,378,16,65536,1133,0000010001101101,1011011000100000,1,0.002645502646,1,1.000000000000
16,378,16,65536,1309,0000010100011101,1011100010100000,1,0.002645502646,1,1.000000000000
16,378,16,65536,1341,0000010100111101,1011110010100000,1,0.002645502646,1,1.000000000000
16,378,16,65536,1701,0000011010100101,1010010101100000,1,0.002645502646,1,1.000000000000
16,378,16,65536,1981,0000011110111101,1011110111100000,1,0.002645502646,1,1.000000000000
16,378,16,65536,2045,0000011111111101,1011111111100000,1,0.002645502646,1,1.000000000000
16,378,16,65536,2557,0000100111111101,1011111110010000,1,0.002645502646,1,1.000000000000
16,378,16,65536,2669,0000101001101101,1011011001010000,1,0.002645502646,1,1.000000000000
16,378,16,65536,2725,0000101010100101,1010010101010000,1,0.002645502646,1,1.000000000000
16,378,16,65536,2813,0000101011111101,1011111101010000,1,0.002645502646,1,1.000000000000
16,378,16,65536,3181,0000110001101101,1011011000110000,1,0.002645502646,1,1.000000000000
16,378,16,65536,3229,0000110010011101,1011100100110000,1,0.002645502646,1,1.000000000000
16,378,16,65536,3485,0000110110011101,1011100110110000,1,0.002645502646,1,1.000000000000
16,378,16,65536,3557,0000110111100101,1010011110110000,1,0.002645502646,1,1.000000000000
16,378,16,65536,3749,0000111010100101,1010010101110000,1,0.002645502646,1,1.000000000000
16,378,16,65536,3837,0000111011111101,1011111101110000,1,0.002645502646,1,1.000000000000
16,378,16,65536,4005,0000111110100101,1010010111110000,1,0.002645502646,1,1.000000000000
16,378,16,65536,4093,0000111111111101,1011111111110000,1,0.002645502646,1,1.000000000000
16,378,16,65536,4205,0001000001101101,1011011000001000,1,0.002645502646,1,1.000000000000
16,378,16,65536,4221,0001000001111101,1011111000001000,1,0.002645502646,1,1.000000000000
16,378,16,65536,4645,0001001000100101,1010010001001000,1,0.002645502646,1,1.000000000000
16,378,16,65536,4845,0001001011101101,1011011101001000,1,0.002645502646,1,1.000000000000
16,378,16,65536,5053,0001001110111101,1011110111001000,1,0.002645502646,1,1.000000000000
16,378,16,65536,5117,0001001111111101,1011111111001000,1,0.002645502646,1,1.000000000000
16,378,16,65536,5229,0001010001101101,1011011000101000,1,0.002645502646,1,1.000000000000
16,378,16,65536,5453,0001010101001101,1011001010101000,1,0.002645502646,1,1.000000000000
16,378,16,65536,5605,0001010111100101,1010011110101000,1,0.002645502646,1,1.000000000000
16,378,16,65536,5629,0001010111111101,1011111110101000,1,0.002645502646,1,1.000000000000
16,378,16,65536,5757,0001011001111101,1011111001101000,1,0.002645502646,1,1.000000000000
16,378,16,65536,5885,0001011011111101,1011111101101000,1,0.002645502646,1,1.000000000000
16,378,16,65536,6061,0001011110101101,1011010111101000,1,0.002645502646,1,1.000000000000
16,378,16,65536,6333,0001100010111101,1011110100011000,1,0.002645502646,1,1.000000000000
16,378,16,65536,6557,0001100110011101,1011100110011000,1,0.002645502646,1,1.000000000000
16,378,16,65536,6653,0001100111111101,1011111110011000,1,0.002645502646,1,1.000000000000
16,378,16,65536,6973,0001101100111101,1011110011011000,1,0.002645502646,1,1.000000000000
16,378,16,65536,7165,0001101111111101,1011111111011000,1,0.002645502646,1,1.000000000000
16,378,16,65536,7269,0001110001100101,1010011000111000,1,0.002645502646,1,1.000000000000
16,378,16,65536,7277,0001110001101101,1011011000111000,1,0.002645502646,1,1.000000000000
16,378,16,65536,7581,0001110110011101,1011100110111000,1,0.002645502646,1,1.000000000000
16,378,16,65536,7677,0001110111111101,1011111110111000,1,0.002645502646,1,1.000000000000
16,378,16,65536,7845,0001111010100101,1010010101111000,1,0.002645502646,1,1.000000000000
16,378,16,65536,8173,0001111111101101,1011011111111000,1,0.002645502646,1,1.000000000000
16,378,16,65536,8189,0001111111111101,1011111111111000,1,0.002645502646,1,1.000000000000
16,378,16,65536,8413,0010000011011101,1011101100000100,1,0.002645502646,1,1.000000000000
16,378,16,65536,8445,0010000011111101,1011111100000100,1,0.002645502646,1,1.000000000000
16,378,16,65536,8605,0010000110011101,1011100110000100,1,0.002645502646,1,1.000000000000
16,378,16,65536,8621,0010000110101101,1011010110000100,1,0.002645502646,1,1.000000000000
16,378,16,65536,8829,0010001001111101,1011111001000100,1,0.002645502646,1,1.000000000000
16,378,16,65536,8861,0010001010011101,1011100101000100,1,0.002645502646,1,1.000000000000
16,378,16,65536,8869,0010001010100101,1010010101000100,1,0.002645502646,1,1.000000000000
16,378,16,65536,8893,0010001010111101,1011110101000100,1,0.002645502646,1,1.000000000000
16,378,16,65536,9149,0010001110111101,1011110111000100,1,0.002645502646,1,1.000000000000
16,378,16,65536,9501,0010010100011101,1011100010100100,1,0.002645502646,1,1.000000000000
16,378,16,65536,9701,0010010111100101,1010011110100100,1,0.002645502646,1,1.000000000000
16,378,16,65536,10109,0010011101111101,1011111011100100,1,0.002645502646,1,1.000000000000
16,378,16,65536,10237,0010011111111101,1011111111100100,1,0.002645502646,1,1.000000000000
16,378,16,65536,10461,0010100011011101,1011101100010100,1,0.002645502646,1,1.000000000000
16,378,16,65536,10917,0010101010100101,1010010101010100,1,0.002645502646,1,1.000000000000
16,378,16,65536,11373,0010110001101101,1011011000110100,1,0.002645502646,1,1.000000000000
16,378,16,65536,11773,0010110111111101,1011111110110100,1,0.002645502646,1,1.000000000000
16,378,16,65536,12029,0010111011111101,1011111101110100,1,0.002645502646,1,1.000000000000
16,378,16,65536,12125,0010111101011101,1011101011110100,1,0.002645502646,1,1.000000000000
16,378,16,65536,12197,0010111110100101,1010010111110100,1,0.002645502646,1,1.000000000000
16,378,16,65536,12221,0010111110111101,1011110111110100,1,0.002645502646,1,1.000000000000
16,378,16,65536,12285,0010111111111101,1011111111110100,1,0.002645502646,1,1.000000000000
16,378,16,65536,12397,0011000001101101,1011011000001100,1,0.002645502646,1,1.000000000000
16,378,16,65536,12669,0011000101111101,1011111010001100,1,0.002645502646,1,1.000000000000
16,378,16,65536,12701,0011000110011101,1011100110001100,1,0.002645502646,1,1.000000000000
16,378,16,65536,12797,0011000111111101,1011111110001100,1,0.002645502646,1,1.000000000000
16,378,16,65536,12909,0011001001101101,1011011001001100,1,0.002645502646,1,1.000000000000
16,378,16,65536,12925,0011001001111101,1011111001001100,1,0.002645502646,1,1.000000000000
16,378,16,65536,12933,0011001010000101,1010000101001100,1,0.002645502646,1,1.000000000000
16,378,16,65536,13245,0011001110111101,1011110111001100,1,0.002645502646,1,1.000000000000
16,378,16,65536,13309,0011001111111101,1011111111001100,1,0.002645502646,1,1.000000000000
16,378,16,65536,13477,0011010010100101,1010010100101100,1,0.002645502646,1,1.000000000000
16,378,16,65536,13725,0011010110011101,1011100110101100,1,0.002645502646,1,1.000000000000
16,378,16,65536,14077,0011011011111101,1011111101101100,1,0.002645502646,1,1.000000000000
16,378,16,65536,14253,0011011110101101,1011010111101100,1,0.002645502646,1,1.000000000000
16,378,16,65536,14269,0011011110111101,1011110111101100,1,0.002645502646,1,1.000000000000
16,378,16,65536,14525,0011100010111101,1011110100011100,1,0.002645502646,1,1.000000000000
16,378,16,65536,14557,0011100011011101,1011101100011100,1,0.002645502646,1,1.000000000000
16,378,16,65536,14845,0011100111111101,1011111110011100,1,0.002645502646,1,1.000000000000
16,378,16,65536,14885,0011101000100101,1010010001011100,1,0.002645502646,1,1.000000000000
16,378,16,65536,14957,0011101001101101,1011011001011100,1,0.002645502646,1,1.000000000000
16,378,16,65536,15165,0011101100111101,1011110011011100,1,0.002645502646,1,1.000000000000
16,378,16,65536,15357,0011101111111101,1011111111011100,1,0.002645502646,1,1.000000000000
16,378,16,65536,15693,0011110101001101,1011001010111100,1,0.002645502646,1,1.000000000000
16,378,16,65536,15725,0011110101101101,1011011010111100,1,0.002645502646,1,1.000000000000
16,378,16,65536,15773,0011110110011101,1011100110111100,1,0.002645502646,1,1.000000000000
16,378,16,65536,15997,0011111001111101,1011111001111100,1,0.002645502646,1,1.000000000000
16,378,16,65536,16261,0011111110000101,1010000111111100,1,0.002645502646,1,1.000000000000
16,378,16,65536,16381,0011111111111101,1011111111111100,1,0.002645502646,1,1.000000000000
16,378,16,65536,16933,0100001000100101,1010010001000010,1,0.002645502646,1,1.000000000000
16,378,16,65536,17021,0100001001111101,1011111001000010,1,0.002645502646,1,1.000000000000
16,378,16,65536,17053,0100001010011101,1011100101000010,1,0.002645502646,1,1.000000000000
16,378,16,65536,17061,0100001010100101,1010010101000010,1,0.002645502646,1,1.000000000000
16,378,16,65536,17389,0100001111101101,1011011111000010,1,0.002645502646,1,1.000000000000
16,378,16,65536,17661,0100010011111101,1011111100100010,1,0.002645502646,1,1.000000000000
16,378,16,65536,17741,0100010101001101,1011001010100010,1,0.002645502646,1,1.000000000000
16,378,16,65536,18045,0100011001111101,1011111001100010,1,0.002645502646,1,1.000000000000
16,378,16,65536,18301,0100011101111101,1011111011100010,1,0.002645502646,1,1.000000000000
16,378,16,65536,18333,0100011110011101,1011100111100010,1,0.002645502646,1,1.000000000000
16,378,16,65536,18365,0100011110111101,1011110111100010,1,0.002645502646,1,1.000000000000
16,378,16,65536,18429,0100011111111101,1011111111100010,1,0.002645502646,1,1.000000000000
16,378,16,65536,19053,0100101001101101,1011011001010010,1,0.002645502646,1,1.000000000000
16,378,16,65536,19109,0100101010100101,1010010101010010,1,0.002645502646,1,1.000000000000
16,378,16,65536,19389,0100101110111101,1011110111010010,1,0.002645502646,1,1.000000000000
16,378,16,65536,19405,0100101111001101,1011001111010010,1,0.002645502646,1,1.000000000000
16,378,16,65536,19453,0100101111111101,1011111111010010,1,0.002645502646,1,1.000000000000
16,378,16,65536,19741,0100110100011101,1011100010110010,1,0.002645502646,1,1.000000000000
16,378,16,65536,19949,0100110111101101,1011011110110010,1,0.002645502646,1,1.000000000000
16,378,16,65536,20213,0100111011110101,1010111101110010,1,0.002645502646,1,1.000000000000
16,378,16,65536,20221,0100111011111101,1011111101110010,1,0.002645502646,1,1.000000000000
16,378,16,65536,20477,0100111111111101,1011111111110010,1,0.002645502646,1,1.000000000000
16,378,16,65536,20589,0101000001101101,1011011000001010,1,0.002645502646,1,1.000000000000
16,378,16,65536,20989,0101000111111101,1011111110001010,1,0.002645502646,1,1.000000000000
16,378,16,65536,21029,0101001000100101,1010010001001010,1,0.002645502646,1,1.000000000000
16,378,16,65536,21437,0101001110111101,1011110111001010,1,0.002645502646,1,1.000000000000
16,378,16,65536,21789,0101010100011101,1011100010101010,1,0.002645502646,1,1.000000000000
16,378,16,65536,21829,0101010101000101,1010001010101010,1,0.002645502646,1,1.000000000000
16,378,16,65536,21837,0101010101001101,1011001010101010,1,0.002645502646,1,1.000000000000
16,378,16,65536,21917,0101010110011101,1011100110101010,1,0.002645502646,1,1.000000000000
16,378,16,65536,22141,0101011001111101,1011111001101010,1,0.002645502646,1,1.000000000000
16,378,16,65536,22269,0101011011111101,1011111101101010,1,0.002645502646,1,1.000000000000
16,378,16,65536,22437,0101011110100101,1010010111101010,1,0.002645502646,1,1.000000000000
16,378,16,65536,22445,0101011110101101,1011010111101010,1,0.002645502646,1,1.000000000000
16,378,16,65536,22693,0101100010100101,1010010100011010,1,0.002645502646,1,1.000000000000
16,378,16,65536,22717,0101100010111101,1011110100011010,1,0.002645502646,1,1.000000000000
16,378,16,65536,23037,0101100111111101,1011111110011010,1,0.002645502646,1,1.000000000000
16,378,16,65536,23165,0101101001111101,1011111001011010,1,0.002645502646,1,1.000000000000
16,378,16,65536,23541,0101101111110101,1010111111011010,1,0.002645502646,1,1.000000000000
16,378,16,65536,23549,0101101111111101,1011111111011010,1,0.002645502646,1,1.000000000000
16,378,16,65536,23661,0101110001101101,1011011000111010,1,0.002645502646,1,1.000000000000
16,378,16,65536,23965,0101110110011101,1011100110111010,1,0.002645502646,1,1.000000000000
16,378,16,65536,23997,0101110110111101,1011110110111010,1,0.002645502646,1,1.000000000000
16,378,16,65536,24485,0101111110100101,1010010111111010,1,0.002645502646,1,1.000000000000
16,378,16,65536,24573,0101111111111101,1011111111111010,1,0.002645502646,1,1.000000000000
16,378,16,65536,24941,0110000101101101,1011011010000110,1,0.002645502646,1,1.000000000000
16,378,16,65536,25213,0110001001111101,1011111001000110,1,0.002645502646,1,1.000000000000
16,378,16,65536,25253,0110001010100101,1010010101000110,1,0.002645502646,1,1.000000000000
16,378,16,65536,25405,0110001100111101,1011110011000110,1,0.002645502646,1,1.000000000000
16,378,16,65536,25477,0110001110000101,1010000111000110,1,0.002645502646,1,1.000000000000
16,378,16,65536,25581,0110001111101101,1011011111000110,1,0.002645502646,1,1.000000000000
16,378,16,65536,25597,0110001111111101,1011111111000110,1,0.002645502646,1,1.000000000000
16,378,16,65536,25853,0110010011111101,1011111100100110,1,0.002645502646,1,1.000000000000
16,378,16,65536,25885,0110010100011101,1011100010100110,1,0.002645502646,1,1.000000000000
16,378,16,65536,26365,0110011011111101,1011111101100110,1,0.002645502646,1,1.000000000000
16,378,16,65536,26493,0110011101111101,1011111011100110,1,0.002645502646,1,1.000000000000
16,378,16,65536,26621,0110011111111101,1011111111100110,1,0.002645502646,1,1.000000000000
16,378,16,65536,27293,0110101010011101,1011100101010110,1,0.002645502646,1,1.000000000000
16,378,16,65536,27301,0110101010100101,1010010101010110,1,0.002645502646,1,1.000000000000
16,378,16,65536,27453,0110101100111101,1011110011010110,1,0.002645502646,1,1.000000000000
16,378,16,65536,27501,0110101101101101,1011011011010110,1,0.002645502646,1,1.000000000000
16,378,16,65536,27549,0110101110011101,1011100111010110,1,0.002645502646,1,1.000000000000
16,378,16,65536,27581,0110101110111101,1011110111010110,1,0.002645502646,1,1.000000000000
16,378,16,65536,27645,0110101111111101,1011111111010110,1,0.002645502646,1,1.000000000000
16,378,16,65536,27757,0110110001101101,1011011000110110,1,0.002645502646,1,1.000000000000
16,378,16,65536,27773,0110110001111101,1011111000110110,1,0.002645502646,1,1.000000000000
16,378,16,65536,28037,0110110110000101,1010000110110110,1,0.002645502646,1,1.000000000000
16,378,16,65536,28581,0110111110100101,1010010111110110,1,0.002645502646,1,1.000000000000
16,378,16,65536,28669,0110111111111101,1011111111110110,1,0.002645502646,1,1.000000000000
16,378,16,65536,29109,0111000110110101,1010110110001110,1,0.002645502646,1,1.000000000000
16,378,16,65536,29181,0111000111111101,1011111110001110,1,0.002645502646,1,1.000000000000
16,378,16,65536,29341,0111001010011101,1011100101001110,1,0.002645502646,1,1.000000000000
16,378,16,65536,29629,0111001110111101,1011110111001110,1,0.002645502646,1,1.000000000000
16,378,16,65536,29693,0111001111111101,1011111111001110,1,0.002645502646,1,1.000000000000
16,378,16,65536,29925,0111010011100101,1010011100101110,1,0.002645502646,1,1.000000000000
16,378,16,65536,30109,0111010110011101,1011100110101110,1,0.002645502646,1,1.000000000000
16,378,16,65536,30461,0111011011111101,1011111101101110,1,0.002645502646,1,1.000000000000
16,378,16,65536,30717,0111011111111101,1011111111101110,1,0.002645502646,1,1.000000000000
16,378,16,65536,30829,0111100001101101,1011011000011110,1,0.002645502646,1,1.000000000000
16,378,16,65536,30885,0111100010100101,1010010100011110,1,0.002645502646,1,1.000000000000
16,378,16,65536,31229,0111100111111101,1011111110011110,1,0.002645502646,1,1.000000000000
16,378,16,65536,31357,0111101001111101,1011111001011110,1,0.002645502646,1,1.000000000000
16,378,16,65536,31397,0111101010100101,1010010101011110,1,0.002645502646,1,1.000000000000
16,378,16,65536,31549,0111101100111101,1011110011011110,1,0.002645502646,1,1.000000000000
16,378,16,65536,31741,0111101111111101,1011111111011110,1,0.002645502646,1,1.000000000000
16,378,16,65536,31853,0111110001101101,1011011000111110,1,0.002645502646,1,1.000000000000
16,378,16,65536,32157,0111110110011101,1011100110111110,1,0.002645502646,1,1.000000000000
16,378,16,65536,32509,0111111011111101,1011111101111110,1,0.002645502646,1,1.000000000000
16,378,16,65536,32685,0111111110101101,1011010111111110,1,0.002645502646,1,1.000000000000
16,378,16,65536,32757,0111111111110101,1010111111111110,1,0.002645502646,1,1.000000000000
16,378,16,65536,32765,0111111111111101,1011111111111110,1,0.002645502646,1,1.000000000000
16,378,16,65536,32877,1000000001101101,1011011000000001,1,0.002645502646,1,1.000000000000
16,378,16,65536,32957,1000000010111101,1011110100000001,1,0.002645502646,1,1.000000000000
16,378,16,65536,33133,1000000101101101,1011011010000001,1,0.002645502646,1,1.000000000000
16,378,16,65536,33213,1000000110111101,1011110110000001,1,0.002645502646,1,1.000000000000
16,378,16,65536,33253,1000000111100101,1010011110000001,1,0.002645502646,1,1.000000000000
16,378,16,65536,33405,1000001001111101,1011111001000001,1,0.002645502646,1,1.000000000000
16,378,16,65536,33437,1000001010011101,1011100101000001,1,0.002645502646,1,1.000000000000
16,378,16,65536,33669,1000001110000101,1010000111000001,1,0.002645502646,1,1.000000000000
16,378,16,65536,33773,1000001111101101,1011011111000001,1,0.002645502646,1,1.000000000000
16,378,16,65536,34045,1000010011111101,1011111100100001,1,0.002645502646,1,1.000000000000
16,378,16,65536,34557,1000011011111101,1011111101100001,1,0.002645502646,1,1.000000000000
16,378,16,65536,34733,1000011110101101,1011010111100001,1,0.002645502646,1,1.000000000000
16,378,16,65536,34781,1000011111011101,1011101111100001,1,0.002645502646,1,1.000000000000
16,378,16,65536,34813,1000011111111101,1011111111100001,1,0.002645502646,1,1.000000000000
16,378,16,65536,35005,1000100010111101,1011110100010001,1,0.002645502646,1,1.000000000000
16,378,16,65536,35317,1000100111110101,1010111110010001,1,0.002645502646,1,1.000000000000
16,378,16,65536,35325,1000100111111101,1011111110010001,1,0.002645502646,1,1.000000000000
16,378,16,65536,35493,1000101010100101,1010010101010001,1,0.002645502646,1,1.000000000000
16,378,16,65536,35581,1000101011111101,1011111101010001,1,0.002645502646,1,1.000000000000
16,378,16,65536,35741,1000101110011101,1011100111010001,1,0.002645502646,1,1.000000000000
16,378,16,65536,35773,1000101110111101,1011110111010001,1,0.002645502646,1,1.000000000000
16,378,16,65536,35837,1000101111111101,1011111111010001,1,0.002645502646,1,1.000000000000
16,378,16,65536,36253,1000110110011101,1011100110110001,1,0.002645502646,1,1.000000000000
16,378,16,65536,36397,1000111000101101,1011010001110001,1,0.002645502646,1,1.000000000000
16,378,16,65536,36605,1000111011111101,1011111101110001,1,0.002645502646,1,1.000000000000
16,378,16,65536,36733,1000111101111101,1011111011110001,1,0.002645502646,1,1.000000000000
16,378,16,65536,36973,1001000001101101,1011011000001001,1,0.002645502646,1,1.000000000000
16,378,16,65536,36989,1001000001111101,1011111000001001,1,0.002645502646,1,1.000000000000
16,378,16,65536,37541,1001001010100101,1010010101001001,1,0.002645502646,1,1.000000000000
16,378,16,65536,37821,1001001110111101,1011110111001001,1,0.002645502646,1,1.000000000000
16,378,16,65536,37997,1001010001101101,1011011000101001,1,0.002645502646,1,1.000000000000
16,378,16,65536,38109,1001010011011101,1011101100101001,1,0.002645502646,1,1.000000000000
16,378,16,65536,38653,1001011011111101,1011111101101001,1,0.002645502646,1,1.000000000000
16,378,16,65536,38781,1001011101111101,1011111011101001,1,0.002645502646,1,1.000000000000
16,378,16,65536,38829,1001011110101101,1011010111101001,1,0.002645502646,1,1.000000000000
16,378,16,65536,38909,1001011111111101,1011111111101001,1,0.002645502646,1,1.000000000000
16,378,16,65536,39077,1001100010100101,1010010100011001,1,0.002645502646,1,1.000000000000
16,378,16,65536,39101,1001100010111101,1011110100011001,1,0.002645502646,1,1.000000000000
16,378,16,65536,39421,1001100111111101,1011111110011001,1,0.002645502646,1,1.000000000000
16,378,16,65536,39549,1001101001111101,1011111001011001,1,0.002645502646,1,1.000000000000
16,378,16,65536,39589,1001101010100101,1010010101011001,1,0.002645502646,1,1.000000000000
16,378,16,65536,40045,1001110001101101,1011011000111001,1,0.002645502646,1,1.000000000000
16,378,16,65536,40349,1001110110011101,1011100110111001,1,0.002645502646,1,1.000000000000
16,378,16,65536,40613,1001111010100101,1010010101111001,1,0.002645502646,1,1.000000000000
16,378,16,65536,40949,1001111111110101,1010111111111001,1,0.002645502646,1,1.000000000000
16,378,16,65536,40957,1001111111111101,1011111111111001,1,0.002645502646,1,1.000000000000
16,378,16,65536,41253,1010000100100101,1010010010000101,1,0.002645502646,1,1.000000000000
16,378,16,65536,41325,1010000101101101,1011011010000101,1,0.002645502646,1,1.000000000000
16,378,16,65536,41405,1010000110111101,1011110110000101,1,0.002645502646,1,1.000000000000
16,378,16,65536,41469,1010000111111101,1011111110000101,1,0.002645502646,1,1.000000000000
16,378,16,65536,41597,1010001001111101,1011111001000101,1,0.002645502646,1,1.000000000000
16,378,16,65536,41637,1010001010100101,1010010101000101,1,0.002645502646,1,1.000000000000
16,378,16,65536,41861,1010001110000101,1010000111000101,1,0.002645502646,1,1.000000000000
16,378,16,65536,41917,1010001110111101,1011110111000101,1,0.002645502646,1,1.000000000000
16,378,16,65536,42061,1010010001001101,1011001000100101,1,0.002645502646,1,1.000000000000
16,378,16,65536,42397,1010010110011101,1011100110100101,1,0.002645502646,1,1.000000000000
16,378,16,65536,42469,1010010111100101,1010011110100101,1,0.002645502646,1,1.000000000000
16,378,16,65536,42605,1010011001101101,1011011001100101,1,0.002645502646,1,1.000000000000
16,378,16,65536,42749,1010011011111101,1011111101100101,1,0.002645502646,1,1.000000000000
