k,modulus,residue,partition,bucket,real_count,model_count,real_bucket_share,model_bucket_share,bucket_share_diff_real_minus_model,real_tail_one_count,model_tail_one_count,real_tail_one_fraction,model_tail_one_fraction,tail_one_diff_real_minus_model,tail_one_diff_se,tail_one_diff_ci95_low,tail_one_diff_ci95_high,tail_one_diff_z,tail_one_success_share_real,tail_one_success_share_model,tail_one_success_share_diff,real_expansive_fraction,model_expansive_fraction,expansive_diff_real_minus_model,expansive_diff_se,expansive_diff_ci95_low,expansive_diff_ci95_high,expansive_diff_z,real_avg_tail,model_avg_tail,avg_tail_diff_real_minus_model,real_avg_exit_v2,model_avg_exit_v2,real_avg_local_log,model_avg_local_log,real_avg_before_log,model_avg_before_log
8,256,107,current_mod_2^8,107,41,27,0.0119673088,0.0078215527,0.0041457561,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.59259259,0.40740741,0.094560702,0.22206843,0.59274638,4.308422,2.0,2.0,0.0,1.0,1.55555556,0.117783163129,-0.267298731321,0.923909990234,1.691736741951
8,256,109,current_mod_2^8,109,22,27,0.0064214828,0.0078215527,-0.0014000699,22,27,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0064214828,0.0078215527,-0.0014000699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.22222222,-0.980829237118,-0.441714779243,2.008803138482,1.307851292404
8,256,111,current_mod_2^8,111,38,30,0.0110916521,0.0086906141,0.0024010379,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.86666667,0.13333333,0.0620632891,0.01168929,0.25497738,2.148345,4.0,4.0,0.0,1.0,1.46666667,0.928714011543,0.605244567611,1.22137138623,0.936497304974
8,256,113,current_mod_2^8,113,31,26,0.009048453,0.0075318656,0.0015165874,31,26,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.009048453,0.0075318656,0.0015165874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.57692308,-0.287682018212,-0.687574676621,1.489386385717,2.063127272785
8,256,115,current_mod_2^8,115,10,25,0.0029188558,0.0072421784,-0.0043233226,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,-0.76,0.085416626,-0.92741659,-0.59258341,-8.897565,2.0,2.0,0.0,2.0,1.24,-0.575363862727,-0.048572287678,0.954461712165,1.416357210437
8,256,117,current_mod_2^8,117,14,23,0.0040863981,0.0066628042,-0.002576406,14,23,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0040863981,0.0066628042,-0.002576406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,1.30434783,-2.367123603696,-0.498639910014,3.103530961292,1.496284781502
8,256,119,current_mod_2^8,119,27,41,0.0078809107,0.0118771727,-0.003996262,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6097561,-0.6097561,0.0761823229,-0.75907345,-0.46043874,-8.003905,3.0,3.0,0.0,2.0,1.53658537,-0.169898787764,0.151315510293,1.038700636761,1.123172111467
8,256,121,current_mod_2^8,121,47,20,0.0137186223,0.0057937428,0.0079248795,47,20,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0137186223,0.0057937428,0.0079248795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.4,-0.287681986225,-0.564940944676,1.342630464528,1.185856569972
8,256,123,current_mod_2^8,123,35,23,0.0102159953,0.0066628042,0.0035531912,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.65217391,0.34782609,0.0993113462,0.15317585,0.54247633,3.50238,2.0,2.0,0.0,1.0,1.52173913,0.1177832305,-0.243858971592,0.85450132128,1.574504177392
8,256,125,current_mod_2^8,125,8,13,0.0023350846,0.0037659328,-0.0014308481,8,13,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0023350846,0.0037659328,-0.0014308481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.30769231,-0.980829212885,-0.500958128009,1.389032998413,1.626993734568
8,256,127,current_mod_2^8,127,27,39,0.0078809107,0.0112977984,-0.0034168877,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.97435897,0.02564103,0.0253101598,-0.02396689,0.07524894,1.013072,7.0,7.0,0.0,1.74074074,1.64102564,1.631666631424,1.700783460454,0.743760298514,1.013624013049
8,256,129,current_mod_2^8,129,48,22,0.0140105079,0.006373117,0.0076373908,48,22,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0140105079,0.006373117,0.0076373908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.22727273,-0.287682004388,-0.445215522579,2.746796095857,1.492660961187
8,256,131,current_mod_2^8,131,6,38,0.0017513135,0.0110081112,-0.0092567978,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78947368,-0.78947368,0.0661348276,-0.91909795,-0.65984942,-11.937336,2.0,2.0,0.0,3.0,1.39473684,-1.268511300192,-0.155827693512,1.807917402667,1.166611862413
8,256,133,current_mod_2^8,133,18,20,0.0052539405,0.0057937428,-0.0005398023,18,20,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0052539405,0.0057937428,-0.0005398023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,1.35,-1.673976410468,-0.530283585648,4.41570525597,1.502411256288
8,256,135,current_mod_2^8,135,61,49,0.0178050204,0.0141946698,0.0036103507,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.59183673,0.40816327,0.0702133795,0.27054504,0.54578149,5.813184,3.0,3.0,0.0,1.0,1.51020408,0.523248383349,0.169601623071,0.701573747282,1.103251081526
8,256,137,current_mod_2^8,137,38,18,0.0110916521,0.0052143685,0.0058772836,38,18,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0110916521,0.0052143685,0.0058772836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.5,-0.28768200046,-0.634255662732,2.456657878624,1.694767013056
8,256,139,current_mod_2^8,139,42,27,0.0122591944,0.0078215527,0.0044376417,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.66666667,0.33333333,0.0907218423,0.15551852,0.51114814,3.674235,2.0,2.0,0.0,1.0,1.40740741,0.117783317342,-0.164610260127,0.859946991016,1.262105186419
8,256,141,current_mod_2^8,141,32,20,0.0093403386,0.0057937428,0.0035465958,32,20,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0093403386,0.0057937428,0.0035465958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.65,-0.980829158283,-0.738227739816,1.954239675705,1.713951982038
8,256,143,current_mod_2^8,143,22,34,0.0064214828,0.0098493627,-0.0034278799,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85294118,-0.85294118,0.0607387186,-0.97198906,-0.73389329,-14.042792,4.0,4.0,0.0,3.0,1.52941176,-0.457580979037,0.561752979812,1.603480178293,1.10594054628
8,256,145,current_mod_2^8,145,44,15,0.0128429656,0.0043453071,0.0084976585,44,15,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0128429656,0.0043453071,0.0084976585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.66666667,-0.287681975916,-0.749780192825,1.886189833945,1.85715099637
8,256,147,current_mod_2^8,147,16,36,0.0046701693,0.010428737,-0.0057585677,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72222222,-0.72222222,0.0746505347,-0.86853727,-0.57590717,-9.674709,2.0,2.0,0.0,2.0,1.41666667,-0.575364031148,-0.171028289577,1.836126342826,1.382300595702
8,256,149,current_mod_2^8,149,1,22,0.0002918856,0.006373117,-0.0060812315,1,22,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0002918856,0.006373117,-0.0060812315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,1.54545455,-3.060270775442,-0.665762352757,3.12802827232,1.623710284898
8,256,151,current_mod_2^8,151,1,33,0.0002918856,0.0095596756,-0.00926779,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84848485,-0.84848485,0.062415594,-0.97081941,-0.72615028,-13.594116,3.0,3.0,0.0,5.0,1.18181818,-2.249340536354,0.397221383663,2.39422642598,1.279062666591
8,256,153,current_mod_2^8,153,37,18,0.0107997665,0.0052143685,0.005585398,37,18,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0107997665,0.0052143685,0.005585398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.16666667,-0.28768199383,-0.403206602545,1.030328433924,1.455900795221
8,256,155,current_mod_2^8,155,45,30,0.0131348511,0.0086906141,0.004444237,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.56666667,0.43333333,0.0904720133,0.25600819,0.61065848,4.789695,2.0,2.0,0.0,1.0,1.5,0.117783387098,-0.228790554624,1.167802610019,1.061680841895
8,256,157,current_mod_2^8,157,24,25,0.0070052539,0.0072421784,-0.0002369245,24,25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0070052539,0.0072421784,-0.0002369245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.32,-0.980829213791,-0.509489170231,1.638757618487,1.365824697574
8,256,159,current_mod_2^8,159,37,38,0.0107997665,0.0110081112,-0.0002083447,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.78947368,0.21052632,0.0661348276,0.08090205,0.34015058,3.18329,5.0,5.0,0.0,1.0,1.63157895,1.334178769143,0.896401193311,0.743885766967,1.282420113776
8,256,161,current_mod_2^8,161,33,16,0.0096322242,0.0046349942,0.00499723,33,16,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0096322242,0.0046349942,0.00499723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.625,-0.287682009533,-0.720899060302,0.860332508782,1.88283469133
8,256,163,current_mod_2^8,163,4,29,0.0011675423,0.008400927,-0.0072333847,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75862069,-0.75862069,0.0794627084,-0.9143676,-0.60287378,-9.546877,2.0,2.0,0.0,4.0,1.37931034,-1.961658467965,-0.145134860418,2.59409352743,1.273329610037
8,256,165,current_mod_2^8,165,1,24,0.0002918856,0.0069524913,-0.0066606057,1,24,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0002918856,0.0069524913,-0.0066606057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,1.5,-1.673976414297,-0.634255662732,1.701078840546,1.830067058284
8,256,167,current_mod_2^8,167,54,28,0.0157618214,0.0081112399,0.0076505815,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.57142857,0.42857143,0.093521953,0.2452684,0.61187446,4.582576,3.0,3.0,0.0,1.0,1.5,0.523248723971,0.176674553485,0.897891873506,0.83133134244
8,256,169,current_mod_2^8,169,34,20,0.0099241097,0.0057937428,0.004130367,34,20,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0099241097,0.0057937428,0.004130367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.45,-0.287681980978,-0.599598303704,1.30168513455,1.955093985277
8,256,171,current_mod_2^8,171,27,29,0.0078809107,0.008400927,-0.0005200163,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.79310345,0.20689655,0.0752215965,0.05946222,0.35433088,2.750494,2.0,2.0,0.0,1.0,1.31034483,0.117783418841,-0.097331606586,0.886135943047,0.96174591067
8,256,173,current_mod_2^8,173,15,23,0.0043782837,0.0066628042,-0.0022845205,15,23,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0043782837,0.0066628042,-0.0022845205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.34782609,-0.980829153994,-0.528776743951,1.472741916704,1.227862021338
8,256,175,current_mod_2^8,175,22,46,0.0064214828,0.0133256083,-0.0069041256,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.86956522,0.13043478,0.0496556731,0.03310966,0.2277599,2.626785,4.0,4.0,0.0,1.0,1.67391304,0.928713603803,0.461592325843,0.563047969213,1.082389641565
