iteration,source_permutation_diff,source_permutation_abs_ge_observed,bootstrap_diff
8341,0.01300623,0,0.0401331026
8342,0.0002085955,0,0.0651569798
8343,0.0108475174,0,0.0523182294
8344,0.0168308517,0,0.0366992783
8345,-0.0252127898,0,0.0455058075
8346,0.0024526696,0,0.033897786
8347,0.0125955915,0,0.0567577879
8348,-0.0100098827,0,0.0477842736
8349,0.0038654921,0,0.0481882104
8350,-0.0061002704,0,0.0534293542
8351,-0.0097601995,0,0.0508998521
8352,-0.0030311045,0,0.0340346377
8353,0.0012926792,0,0.0555805824
8354,-0.0031924001,0,0.0498943835
8355,0.0207342327,0,0.0465309637
8356,-0.0060211237,0,0.0557515792
8357,0.0071873708,0,0.0613397214
8358,-0.0096719518,0,0.0592959676
8359,-0.0025317299,0,0.0525223829
8360,0.0110877486,0,0.0698085168
8361,0.0033724457,0,0.0288782774
8362,0.0249729083,0,0.0561918296
8363,0.0020386124,0,0.0523512985
8364,0.0003001789,0,0.03932823
8365,-0.0245460643,0,0.0635838273
8366,-0.0085148736,0,0.0471482858
8367,0.0108475174,0,0.0434029996
8368,-0.0021176629,0,0.0508173495
8369,-0.0111761475,0,0.0400586876
8370,-0.0089289519,0,0.0387617105
8371,-0.0127502339,0,0.0517613617
8372,0.0049432975,0,0.0501309352
8373,-0.007933309,0,0.0606362527
8374,-0.0037770558,0,0.0660782576
8375,-0.0100068312,0,0.041334519
8376,-0.0050254859,0,0.0477958358
8377,0.0024526696,0,0.0514651374
8378,0.003201746,0,0.0528139653
8379,-0.0034390239,0,0.0339734563
8380,0.0041151853,0,0.0475489814
8381,-0.0073486637,0,0.044093105
8382,0.0071905461,0,0.0332340441
8383,-0.0043617331,0,0.0453241004
8384,-0.0230539887,0,0.0418792649
8385,0.0029520529,0,0.0517422645
8386,-0.0248808946,0,0.0301505591
8387,-0.0176524365,0,0.0498864829
8388,0.0094283179,0,0.038306468
8389,0.006523626,0,0.0360036464
8390,-0.0312781117,0,0.0485726227
8391,-0.0018617619,0,0.0520039706
8392,-0.0114226966,0,0.0383794171
8393,-0.0278681394,0,0.0446438717
8394,-0.0123331085,0,0.0415455702
8395,0.0056070505,0,0.0581803846
8396,0.0105945823,0,0.038705161
8397,0.023474461,0,0.0440905791
8398,-0.0032839265,0,0.0383247946
8399,0.0013717247,0,0.0515270114
8400,-0.0016973671,0,0.0337941475
8401,-0.0052720731,0,0.0279070204
8402,0.0081861485,0,0.0471014514
8403,0.0098486834,0,0.0573225571
8404,0.0137553749,0,0.0582563204
8405,-0.0002907822,0,0.0431283015
8406,0.0048642725,0,0.0469460388
8407,0.009851946,0,0.0445122126
8408,-0.0036095686,0,0.0372584224
8409,0.0040394083,0,0.0567422075
8410,-0.0049371223,0,0.0361772916
8411,-0.0089289519,0,0.0429588268
8412,-0.0054364843,0,0.050041016
8413,0.0010398495,0,0.0467963734
8414,0.0173236653,0,0.054363499
8415,0.0031227421,0,0.0383049419
8416,-0.0104239692,0,0.0425911673
8417,-0.0120864603,0,0.0578186819
8418,0.0157433337,0,0.0572811661
8419,-0.0233890166,0,0.0450755978
8420,0.0003760983,0,0.0387584518
8421,-0.0036158,0,0.0472610723
8422,-0.0150795825,0,0.0507565692
8423,0.0004614167,0,0.0413080813
8424,-0.0279561873,0,0.0604702315
8425,0.0099340873,0,0.0464484041
8426,0.0030342348,0,0.0430875767
8427,-0.014242307,0,0.0634616836
8428,-0.0002876549,0,0.0406156544
8429,0.0213158042,0,0.0610515734
8430,0.0052783176,0,0.0321045242
8431,-0.0114226966,0,0.0446250365
8432,0.0017920692,0,0.0613147186
8433,0.0075224131,0,0.0394311506
8434,0.0056955406,0,0.0510695548
8435,-0.0321064656,0,0.0597832976
8436,-0.0241349229,0,0.0766134696
8437,0.0005436025,0,0.0547266087
8438,-0.0028605125,0,0.0322426533
8439,0.0024526696,0,0.0430559936
8440,0.0087645603,0,0.0665512834
8441,0.0005467384,0,0.0625540856
8442,-0.0058598838,0,0.0624901414
8443,-0.0069345721,0,0.0240422621
8444,-0.0006226578,0,0.0302956539
8445,0.0016182868,0,0.035784351
8446,0.0021239451,0,0.0458057563
8447,0.0173236653,0,0.0394653478
8448,-0.0084326839,0,0.0536332775
8449,0.0075224131,0,0.0257782466
8450,0.006523626,0,0.067953807
8451,-0.0153292752,0,0.0500109392
8452,0.0088498868,0,0.0335655843
8453,-0.0169064627,0,0.0516119603
8454,-0.0076805539,0,0.0534364568
8455,-0.0120895816,0,0.0584824111
8456,-0.008846753,0,0.0393618911
8457,0.0017920692,0,0.026350752
8458,0.0097633222,0,0.0333418935
8459,0.0034514403,0,0.0247503141
8460,-0.0064383024,0,0.0642213439
8461,-0.0075130943,0,0.0630730595
8462,0.011846397,0,0.0434937206
8463,-0.0070198669,0,0.0378279415
8464,0.0077689354,0,0.0277655841
8465,0.0176587771,0,0.041300545
8466,-0.0051015538,0,0.0508728725
8467,0.0158319382,0,0.0606638326
8468,-0.0083473863,0,0.0512931866
8469,-0.0049432975,0,0.0505023179
8470,0.0071905461,0,0.0463950778
8471,0.0037770558,0,0.0398019891
8472,-0.0138281501,0,0.0455822237
8473,-0.0004551564,0,0.0591553135
8474,0.0169917995,0,0.0757714164
8475,0.0186543397,0,0.0584765307
8476,0.0080155039,0,0.0396278512
8477,0.0185721967,0,0.040365977
8478,0.0043617331,0,0.0593390151
8479,0.0198174721,0,0.0624153197
8480,-0.0049401894,0,0.0559443236
8481,0.0017826677,0,0.0436658807
8482,0.0134202441,0,0.0561359108
8483,-0.0161544315,0,0.0504208383
8484,-0.0037739742,0,0.041012573
8485,-0.0096749373,0,0.0653844387
8486,-4.10934e-05,0,0.0193590652
8487,0.0089289519,0,0.0390778996
8488,0.002784544,0,0.0436877716
8489,-0.002029252,0,0.0248300949
8490,0.011346951,0,0.0330339634
8491,-0.0009545337,0,0.0274966
8492,-0.0226368589,0,0.0406127476
8493,0.0198208235,0,0.0402045174
8494,-0.0018648606,0,0.044248093
8495,-0.0053542766,0,0.0294112841
8496,0.0080218179,0,0.0530340781
8497,-0.0178199072,0,0.0483242693
8498,0.0057745512,0,0.068605566
8499,-0.0128266498,0,0.0521077069
8500,-0.0004551564,0,0.0520440576
8501,-0.0051898736,0,0.038722934
8502,0.0115112339,0,0.0572968392
8503,0.0021207952,0,0.0473450363
8504,0.0041120446,0,0.0282989382
8505,0.0043680625,0,0.0585585768
8506,-0.0267108717,0,0.0486054578
8507,-0.0023611389,0,0.0604281671
8508,-0.0023673512,0,0.0590185644
8509,-0.0100068312,0,0.0373432271
8510,0.0068652126,0,0.0521943861
8511,0.0210627559,0,0.0516514331
8512,0.0105945823,0,0.0465818377
8513,-0.0200580475,0,0.0575651912
8514,0.0046145754,0,0.0430389641
8515,0.0012042223,0,0.0509742721
8516,-0.0030249191,0,0.0504097021
8517,-0.0192296944,0,0.0493628579
8518,-0.0090995828,0,0.0564667802
8519,-0.0007839124,0,0.0194055237
8520,0.00112517,0,0.042727607
8521,0.0037801687,0,0.059270025
8522,-0.0011189103,0,0.0489820769
8523,-0.015989959,0,0.0409484411
8524,0.0050286234,0,0.0487204761
8525,-0.0015329798,0,0.053859126
8526,0.0146687975,0,0.0358516022
8527,0.0279628416,0,0.0628050589
8528,-0.0061033231,0,0.0468911845
8529,0.005610189,0,0.0470405795
8530,-0.0146593858,0,0.0410648968
8531,0.0176555337,0,0.0569613114
8532,-0.0205602647,0,0.0528986318
8533,-0.0001232802,0,0.0584343974
8534,-0.005856738,0,0.0400686877
8535,0.0058630783,0,0.0583930591
8536,0.0052847373,0,0.0524980283
8537,-0.0071811988,0,0.0550466518
8538,-0.0174821012,0,0.0416218029
8539,-0.0158225245,0,0.042954431
8540,-0.0076836233,0,0.0602121021
8541,-0.009343046,0,0.0307942452
8542,-0.0303617576,0,0.0357015454
8543,-0.0059389288,0,0.030263347
8544,-0.0181488018,0,0.0399174989
8545,-0.012838678,0,0.0417943797
8546,0.0066911469,0,0.0420992792
8547,-0.0108442798,0,0.0620294937
8548,0.0037864884,0,0.0366518844
8549,-0.0112552145,0,0.0400708831
8550,0.0143369464,0,0.0289653941
8551,-0.01715615,0,0.0388735209
8552,0.0009608021,0,0.0412554831
8553,-0.0090142483,0,0.0599027204
8554,-0.0066058062,0,0.0453538468
8555,-0.0097601995,0,0.0391231682
8556,-0.0034482934,0,0.0304548037
8557,0.0111761475,0,0.05960682
8558,-0.0055280133,0,0.058469299
8559,0.0113436815,0,0.0604846054
8560,0.0011220355,0,0.0489969554
8561,0.0110086313,0,0.0349547345
8562,-0.0101742908,0,0.0356320468
8563,-0.004108938,0,0.048837226
8564,0.0045292386,0,0.0455973715
8565,0.0026170398,0,0.0185515153
8566,-0.0064352082,0,0.0443283701
8567,-0.0130851992,0,0.0703311973
8568,-0.0141600566,0,0.049387083
8569,-0.0075161383,0,0.0607547887
8570,-0.0247106399,0,0.0382220022
8571,0.0143305196,0,0.0840855713
8572,0.0165811174,0,0.0619140376
8573,-0.0223049616,0,0.0423369584
8574,0.0013780111,0,0.0225441752
8575,0.0005436025,0,0.0474831272
8576,-0.0236325787,0,0.0459516347
8577,-0.0150735396,0,0.0601475346
8578,-0.0016151726,0,0.0236922406
8579,0.0191537642,0,0.0571724734
8580,-0.0012042223,0,0.048377414
8581,-0.0135056567,0,0.0459474659
8582,-0.0083505,0,0.0386441722
8583,0.001453911,0,0.0310653445
8584,-0.0139075373,0,0.0364123959
8585,-0.0123361421,0,0.0481140783
8586,-0.0165686032,0,0.0661092188
8587,-0.008100809,0,0.0440624683
8588,-0.000369843,0,0.041179718
8589,-0.009592724,0,0.0535885204
8590,-0.0217264859,0,0.0377997091
8591,0.0073517444,0,0.0556088105
8592,-0.005610189,0,0.0476674395
8593,0.0186543397,0,0.0439729341
8594,-0.0010367216,0,0.042772974
8595,0.0012073544,0,0.0420766677
8596,-0.0212211956,0,0.0248399775
8597,-0.0075983433,0,0.0286938667
8598,-0.0010367216,0,0.0544021499
8599,0.0230640704,0,0.0576706119
8600,-0.0280415382,0,0.0578695564
8601,0.0017920692,0,0.0649614804
8602,0.0076045823,0,0.02899603
8603,-0.0252099149,0,0.0457823554
8604,-0.0130791589,0,0.0598560256
8605,-0.0120895816,0,0.0655482826
8606,-0.0054395581,0,0.0417882587
8607,-0.0105884005,0,0.046280203
8608,0.0138375112,0,0.0643629784
8609,-0.0106736488,0,0.0396419411
8610,0.0118430932,0,0.0375083049
8611,-0.0171501772,0,0.0424051786
8612,-0.0045230244,0,0.0589278737
8613,-0.0061917547,0,0.0373957933
8614,0.0189830365,0,0.0610490436
8615,0.0034546158,0,0.042088453
8616,0.0012073544,0,0.0587138379
8617,-0.0129999114,0,0.0676131597
8618,0.0012042223,0,0.054763092
8619,-0.0043617331,0,0.0551591823
8620,0.0152503678,0,0.0325980247
8621,-0.0031132955,0,0.0516732383
8622,0.0160783705,0,0.0320306622
8623,0.0094346642,0,0.0446425118
8624,-0.0138311558,0,0.0611102713
8625,0.0162427114,0,0.0548902695
8626,-0.0040267412,0,0.0335376917
8627,0.0012895392,0,0.0454473967
8628,-0.0023673512,0,0.0514802954
8629,-0.001197988,0,0.0474797238
8630,0.0024526696,0,0.0480443666
8631,0.0071051912,0,0.0329116584
8632,-0.0105092536,0,0.0749324507
8633,-0.0119160108,0,0.028372901
8634,-0.0025286268,0,0.0374834253
8635,0.0127598234,0,0.0612314749
8636,-0.0024495397,0,0.0254469863
8637,0.0053636717,0,0.0400481403
8638,-0.0002876549,0,0.0514483673
8639,0.0053604956,0,0.024007407
8640,0.0153325036,0,0.0516917124
8641,-0.0034482934,0,0.0707160741
8642,0.0161637885,0,0.0677212094
8643,0.0052783176,0,0.0443837091
8644,-0.0085118005,0,0.0588645295
8645,0.0036189606,0,0.0516112701
8646,0.0139164536,0,0.0355960407
8647,0.0005436025,0,0.0284346581
8648,-0.0138311558,0,0.0326394966
8649,0.0111761475,0,0.0414992141
8650,-0.0069345721,0,0.0492328051
8651,0.0051961429,0,0.057010937
8652,-0.0138252589,0,0.0550050486
8653,0.0134202441,0,0.0639312829
8654,0.0050286234,0,0.0382563462
8655,-0.0153176315,0,0.0452662829
8656,-0.019811262,0,0.0453681963
8657,0.0069440686,0,0.0565165687
8658,-0.003195489,0,0.0649392469
8659,0.0102659459,0,0.0449516898
8660,0.0109296645,0,0.0477825891
8661,0.0012073544,0,0.0335104905
8662,-0.006855498,0,0.0511068336
8663,0.0092671158,0,0.0327281947
8664,0.011346951,0,0.0509316557
8665,-0.0053604956,0,0.0609750571
8666,-0.0336838666,0,0.0384783021
8667,-0.0009545337,0,0.0608774775
8668,-0.0114166828,0,0.0392776796
8669,-0.0183162262,0,0.0263630709
8670,-0.0054395581,0,0.0436062151
8671,-0.0053604956,0,0.0654312969
8672,-0.0016151726,0,0.0529017489
8673,-0.008846753,0,0.0348291143
8674,0.005613374,0,0.0472212043
8675,0.0233890166,0,0.0539729622
8676,0.019406898,0,0.0306943308
8677,-0.0010367216,0,0.0460075891
8678,0.0123392779,0,0.0453349027
8679,0.0110939794,0,0.0511958002
8680,-0.0051045947,0,0.0389825174
8681,0.0045292386,0,0.0611770534
8682,0.0203990383,0,0.0460037573
8683,0.0042827041,0,0.0475687367
8684,0.0239705818,0,0.0591614269
8685,-0.0100038625,0,0.0376614352
8686,-0.0087677147,0,0.0466568306
8687,0.0082683216,0,0.0613813317
8688,0.0132559418,0,0.0422471559
8689,0.012007411,0,0.022023701
8690,0.0014601922,0,0.0525163529
8691,-0.0046083074,0,0.0288718794
8692,0.0076077964,0,0.0631333343
8693,0.0174090616,0,0.0463242856
8694,0.0137553749,0,0.0401280968
8695,0.0202314895,0,0.0562554893
8696,0.0182403455,0,0.0496477571
8697,-0.0116755456,0,0.0591314106
8698,-0.0044377589,0,0.0443884637
8699,0.0082683216,0,0.0472654736
8700,0.0083536829,0,0.056781253
8701,0.0144190805,0,0.040775375
8702,0.0137553749,0,0.045525758
8703,-0.0064383024,0,0.0448004803
8704,-0.0042795477,0,0.0490224438
8705,0.0087709419,0,0.0394518549
8706,0.004450231,0,0.0458787048
8707,-0.0053542766,0,0.0400324033
8708,-0.0158225245,0,0.0398192407
8709,0.0017067376,0,0.0463884345
8710,-0.0129999114,0,0.0318291249
8711,-0.001453911,0,0.0393234203
8712,-0.0019532893,0,0.0608456209
8713,-0.0043617331,0,0.0611411034
8714,-0.0022758557,0,0.0486484882
8715,-0.0034482934,0,0.0528532099
8716,-0.0051045947,0,0.0160023344
8717,0.0152503678,0,0.0655815693
8718,0.0107687286,0,0.0573296904
8719,0.0028730403,0,0.0382668083
8720,0.0022914649,0,0.0535613549
8721,0.0333647459,0,0.0644031538
8722,0.0126743725,0,0.0275372659
8723,-0.0006226578,0,0.0459356667
8724,-0.0030279993,0,0.058990431
8725,-0.0072664567,0,0.0628922949
8726,0.0022914649,0,0.0368381618
8727,-0.0103417647,0,0.0565652811
8728,-0.002784544,0,0.0257571326
8729,-0.0058536406,0,0.0490610186
8730,0.011258323,0,0.0542577814
8731,-0.0011220355,0,0.0388091873
8732,-0.0070989846,0,0.0402293816
8733,-0.0143305196,0,0.032612926
8734,-0.0065204936,0,0.0466615673
8735,0.0180727736,0,0.0417701408
8736,0.00128641,0,0.0392428269
8737,0.010683243,0,0.0544020719
8738,-0.0159930212,0,0.0641382516
8739,0.0064383024,0,0.0320560238
8740,-0.0005373442,0,0.0382532079
8741,0.0134235236,0,0.0270362805
8742,0.0040298578,0,0.0411237392
8743,-0.0009514114,0,0.0638637142
8744,-0.0048611123,0,0.043824831
8745,0.0001264088,0,0.0309095537
8746,0.014248328,0,0.0414885932
8747,0.0073548859,0,0.0270792254
8748,0.0017952329,0,0.0375334261
8749,-0.0317745361,0,0.0474016754
8750,0.0128419509,0,0.0337622329
8751,-0.00128641,0,0.0433166341
8752,-0.0070198669,0,0.0454934683
8753,-0.0054395581,0,0.0763993333
8754,0.0149185178,0,0.052683808
8755,-0.0001201527,0,0.0189705174
8756,0.0055217562,0,0.0356421815
8757,-0.0057745512,0,0.0584156191
8758,-0.0077689354,0,0.0684651906
8759,-0.0042827041,0,0.0400934379
8760,-0.0051929867,0,0.0496706007
8761,0.0043648797,0,0.0634226762
8762,0.0041151853,0,0.0413051119
8763,-0.0091755872,0,0.0498945237
8764,-0.0046114223,0,0.0522917354
8765,0.0373500414,0,0.0593594248
8766,-0.011258323,0,0.0682574395
8767,-0.0035273704,0,0.0686064236
8768,0.0013748622,0,0.0455346874
8769,-0.0061886151,0,0.0551962367
8770,0.014412721,0,0.0425597245
8771,-0.0085148736,0,0.0479596795
8772,-0.0040267412,0,0.0445712166
8773,0.0047789304,0,0.0592827801
8774,-0.0108351058,0,0.0436582798
8775,0.0114226966,0,0.0440072479
8776,0.0036189606,0,0.0559535433
8777,0.0063561156,0,0.0275278181
8778,-0.014412721,0,0.0700484001
8779,-0.0033568127,0,0.0349924173
8780,-0.0092639379,0,0.0368643363
8781,-0.003941454,0,0.0291878208
8782,-0.0191474619,0,0.050764582
8783,-0.0033629823,0,0.0459582219
8784,-0.0220552928,0,0.0548123782
8785,-0.0043586226,0,0.0372340166
8786,0.0016245553,0,0.0532507802
8787,0.0050286234,0,0.0536408892
8788,-0.0119131291,0,0.045186033
8789,0.0083569351,0,0.0491592881
8790,-0.0159047711,0,0.031717602
8791,0.0038686595,0,0.0448390756
8792,-0.0089289519,0,0.037007014
8793,0.0007932938,0,0.0424614591
8794,-0.0048579925,0,0.0367746943
8795,-0.0257152774,0,0.048253664
8796,-0.0085970691,0,0.0566348273
8797,-0.0046083074,0,0.0230708979
8798,0.0046114223,0,0.033026233
8799,0.0235503276,0,0.0339992551
8800,-0.0041911379,0,0.0401778132
8801,0.0207277303,0,0.0607975777
8802,-0.0042764268,0,0.0345647863
8803,-0.0022029792,0,0.0441036681
8804,0.0135024083,0,0.0558342424
8805,0.0035367874,0,0.0500428189
8806,0.0181549299,0,0.0450019822
8807,0.0173236653,0,0.0440466168
8808,-0.0010336022,0,0.0559975717
8809,-0.0188186629,0,0.0581622771
8810,0.0191537642,0,0.0505378792
8811,0.0033629823,0,0.0161002995
8812,-0.014412721,0,0.0308499954
8813,-0.0019501643,0,0.0522664731
8814,0.0004582846,0,0.0463689539
8815,0.0013748622,0,0.0462163903
8816,-0.0090964382,0,0.0364722783
8817,-0.0115841033,0,0.0502844956
8818,0.0051961429,0,0.0550548998
8819,-0.0116693162,0,0.0347819651
8820,0.0024526696,0,0.031081923
8821,0.0114258454,0,0.0424045636
8822,0.0010398495,0,0.0600302015
8823,0.0182370983,0,0.0501160342
8824,-0.0110025306,0,0.0516986498
8825,-0.012253947,0,0.0270797653
8826,-0.0104239692,0,0.0400507419
8827,0.0058598838,0,0.0444880169
8828,0.0135056567,0,0.0339936674
8829,-0.0139133663,0,0.0571620418
8830,-0.0075130943,0,0.0372440261
8831,-0.0251305688,0,0.0240446525
8832,-0.0070989846,0,0.0576401082
8833,-0.0049371223,0,0.0329212059
8834,0.0290371295,0,0.0487358839
8835,-0.0263759211,0,0.0474864996
8836,0.0161605356,0,0.0591549415
8837,-0.0133288215,0,0.0652648104
8838,0.0081829958,0,0.0480785036
8839,-0.0106706277,0,0.0404234362
8840,-0.0054395581,0,0.0304612865
8841,0.0071083828,0,0.0401783832
8842,-0.0065996273,0,0.0361595253
8843,0.0007142497,0,0.0186577722
8844,0.0006257882,0,0.0393391594
8845,0.0105124132,0,0.0476916104
8846,-0.0019501643,0,0.0606958542
8847,-0.0183224833,0,0.0533501822
8848,0.0073548859,0,0.041147458
8849,-0.0075130943,0,0.0295073067
8850,0.0081893691,0,0.0608404979
8851,0.0191537642,0,0.0397714093
8852,0.0153292752,0,0.0509192829
8853,0.0259618117,0,0.0834966543
8854,-0.0041058653,0,0.0668373789
8855,-0.0110908181,0,0.047275225
8856,0.0020386124,0,0.0308863216
8857,-0.0012042223,0,0.043222928
8858,-0.0297801883,0,0.0253308996
8859,-0.0190652426,0,0.0428594634
8860,-0.0147446083,0,0.023943588
8861,0.0035304801,0,0.0340572343
8862,0.01715615,0,0.0561723488
8863,0.0085180172,0,0.046552813
8864,-0.0230510103,0,0.0434913631
8865,-0.0184836774,0,0.027020598
8866,-0.0176494856,0,0.0510900052
8867,0.011346951,0,0.0367454915
8868,-0.0128324513,0,0.0401514142
8869,0.0037833128,0,0.0486123007
8870,-4.4222e-05,0,0.0440176217
8871,-0.0043586226,0,0.0522874596
8872,-0.0016182868,0,0.0537710619
8873,-0.004108938,0,0.0485560395
8874,-0.0160721896,0,0.0506143582
8875,-0.0075161383,0,0.0582359958
8876,0.0070262237,0,0.0583163836
8877,-0.0013654839,0,0.0439165335
8878,0.0083505,0,0.0236861306
8879,0.0031195673,0,0.0513807725
8880,0.0088498868,0,0.0223062823
8881,0.0034482934,0,0.0399561916
8882,-0.0296979104,0,0.0404051018
8883,-0.0238822349,0,0.0442260928
8884,-0.0087645603,0,0.0327281918
8885,0.0116723825,0,0.0485471748
8886,-0.026126256,0,0.0659165224
8887,0.0119285251,0,0.0493484343
8888,-0.0029458029,0,0.0346042726
8889,-0.0103417647,0,0.0264787636
8890,-0.0191474619,0,0.0450363093
8891,-0.0025348539,0,0.0519017069
8892,0.0051898736,0,0.0471355371
8893,0.0171593496,0,0.0459577758
8894,0.0022851644,0,0.0551984458
8895,0.007184255,0,0.029194117
8896,0.0091849565,0,0.062931083
8897,-0.0042764268,0,0.0297799543
8898,-0.0051108034,0,0.0514460203
8899,-0.0033598837,0,0.0471988559
8900,0.0035336191,0,0.0585059435
8901,0.0308707052,0,0.0498810437
8902,0.0002939119,0,0.0471047087
8903,0.0073548859,0,0.0636016091
8904,0.0210660714,0,0.0388862406
8905,0.016827494,0,0.0321372537
8906,0.0012073544,0,0.0598131073
8907,-0.0195615999,0,0.0326289304
8908,0.0008754787,0,0.0381315858
8909,0.0169917995,0,0.0498302476
8910,0.0043680625,0,0.0687404604
8911,0.0197320982,0,0.0411578942
8912,-0.0037801687,0,0.0369274972
8913,-0.0138311558,0,0.0133522511
8914,0.0027023608,0,0.0602967958
8915,-0.0043617331,0,0.0267511569
8916,0.0104302509,0,0.0293534365
8917,0.0060274093,0,0.0424674694
8918,0.0015423736,0,0.0562450689
8919,-0.0148268253,0,0.0635336564
8920,0.0164102343,0,0.0590149701
8921,0.0112615248,0,0.0278013923
8922,0.0125068151,0,0.017411267
8923,0.0239739232,0,0.0375339249
8924,0.0086823735,0,0.0379517719
8925,-0.0174027633,0,0.07268438
8926,0.0029552147,0,0.0453409359
8927,0.0267962662,0,0.0534188157
8928,-0.017320547,0,0.0291770171
8929,-0.0038623567,0,0.0532812122
8930,-0.0188977931,0,0.0408434165
8931,-0.009343046,0,0.0490392911
8932,-0.0042702911,0,0.0497960749
8933,-0.0005342216,0,0.0366585445
8934,-0.0142452585,0,0.0418344655
8935,0.0019564306,0,0.0501765146
8936,0.009431452,0,0.0576504051
8937,-0.0002023409,0,0.0315587753
8938,0.014586669,0,0.0353957441
8939,-0.0065996273,0,0.0422403394
8940,0.0279561873,0,0.0576693257
8941,0.0076836233,0,0.0407921622
8942,0.006444651,0,0.064542922
8943,0.0128419509,0,0.0418370173
8944,0.0063561156,0,0.0410614252
8945,-0.0004551564,0,0.0322767671
8946,0.002787694,0,0.0434855442
8947,0.0184014719,0,0.0473440562
8948,-0.0016973671,0,0.0305342315
8949,0.0001264088,0,0.052777869
8950,-0.0232184251,0,0.0386807547
8951,-0.0151617693,0,0.0296060072
8952,0.0071873708,0,0.0741443016
8953,0.0247164874,0,0.0353803136
8954,-0.0172383426,0,0.042106857
8955,-0.0066089777,0,0.0659183349
8956,-0.0191445486,0,0.0832262496
8957,-0.0101742908,0,0.0521310123
8958,-0.0235474918,0,0.0359521638
8959,-0.0025317299,0,0.0544013917
8960,0.0077689354,0,0.0586391554
8961,-0.0062739331,0,0.0540949473
8962,-0.014577154,0,0.0562272556
8963,-0.0097571576,0,0.0354056292
8964,-0.0050193359,0,0.0691758709
8965,0.0033661089,0,0.0312068505
8966,0.0208984669,0,0.042226173
8967,-0.0131643476,0,0.0404406482
8968,0.011340506,0,0.038672722
8969,0.0046967515,0,0.06813478
8970,-0.0102595674,0,0.0438397236
8971,-0.0345150588,0,0.0657335356
8972,-0.0063561156,0,0.0337933864
8973,-0.0016182868,0,0.0454811212
8974,0.0095200891,0,0.0536848731
8975,-0.0073517444,0,0.0482992964
8976,0.0082683216,0,0.0516169846
8977,0.0037833128,0,0.0307128495
8978,0.0034482934,0,0.0575152051
8979,0.0289549623,0,0.0396911858
8980,0.0162492762,0,0.0582227344
8981,0.0186576781,0,0.0524526967
8982,-0.0164012274,0,0.0514205111
8983,-0.0101742908,0,0.0417100035
8984,-0.0055186963,0,0.0256203787
8985,0.0040330078,0,0.0507114249
8986,-0.0179814032,0,0.019791112
8987,-0.027042745,0,0.0478988115
8988,0.0172415018,0,0.0529016022
8989,0.0232247371,0,0.0461277229
8990,-0.0126743725,0,0.0348448939
8991,-0.012247922,0,0.056188679
8992,0.0063624932,0,0.0490838433
8993,-0.0029489157,0,0.0527578098
8994,0.0070198669,0,0.0397974481
8995,-0.0161544315,0,0.0634446854
8996,0.0018711044,0,0.0379041866
8997,0.0162492762,0,0.0373823264
8998,-0.0011220355,0,0.0598891158
8999,-0.0135845814,0,0.0565817203
9000,-0.019811262,0,0.0454590248
9001,0.0022029792,0,0.0475542447
9002,0.0090142483,0,0.026492697
9003,-0.0033629823,0,0.0505612159
9004,0.0061886151,0,0.0412199607
9005,-0.0033692633,0,0.0298241227
9006,0.0189074136,0,0.0569493701
9007,-0.016239631,0,0.0573653802
9008,0.0040330078,0,0.0598599891
9009,-0.0010367216,0,0.059320289
9010,-0.0131643476,0,0.0426847959
9011,-0.0161544315,0,0.0589438798
9012,0.0108475174,0,0.056112866
9013,-0.0180695916,0,0.0382695181
9014,-0.0069345721,0,0.0481529408
9015,0.0039476737,0,0.0438423597
9016,0.0090206548,0,0.0611896227
9017,0.0061095801,0,0.0621385802
9018,0.014166146,0,0.0397964705
9019,0.0090206548,0,0.0353139194
9020,-0.0030218638,0,0.0480460776
9021,0.0116755456,0,0.0396066436
9022,0.0083505,0,0.0532544059
9023,-0.0007048451,0,0.0522996944
9024,0.0037043191,0,0.0651837844
9025,-0.0052720731,0,0.0377590577
9026,-0.0007932938,0,0.0588877661
9027,0.0013748622,0,0.0363801175
9028,-0.012253947,0,0.0530018762
9029,-0.0109202983,0,0.0703715853
9030,0.0017067376,0,0.0471008629
9031,0.0062771099,0,0.0364283801
9032,-0.0022851644,0,0.0370241178
9033,-0.0081829958,0,0.0558129175
9034,0.0192359059,0,0.0664847056
9035,-0.010338728,0,0.0399467613
9036,-0.0075161383,0,0.0587678258
9037,0.0032839265,0,0.072791573
9038,-0.0081799109,0,0.0498211901
9039,0.004200531,0,0.0499842868
9040,0.0058598838,0,0.0536950281
9041,-0.0097571576,0,0.0310706183
9042,-0.0149090528,0,0.0410228472
9043,0.0157465088,0,0.0471436458
9044,-0.0052690163,0,0.0666520837
9045,0.0127565211,0,0.0432763148
9046,0.0122603782,0,0.0532894056
9047,0.0070230162,0,0.0406430851
9048,0.0039540243,0,0.0486932982
9049,-0.0049432975,0,0.02339305
9050,0.0066879907,0,0.0552793269
9051,0.0166666667,0,0.0371474946
9052,0.0054395581,0,0.0557172263
9053,-0.0063530059,0,0.0495792377
9054,0.0297040971,0,0.0609436348
9055,0.0033629823,0,0.052980556
9056,0.0025348539,0,0.0583330011
9057,-0.0090933689,0,0.0508308809
9058,-0.0080977045,0,0.0623324189
9059,0.0111793753,0,0.0656853881
9060,0.0126743725,0,0.0239791116
9061,0.0008754787,0,0.0186701257
9062,0.0022029792,0,0.0594905095
9063,-0.0218908595,0,0.0388705504
